,CASE_NO,DECISION_DATE,CASE_RECEIVED_DATE,CASE_STATUS,REQUESTED_START_DATE_OF_NEED,REQUESTED_END_DATE_OF_NEED,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS1,AGENT_ATTORNEY_ADDRESS2,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,AGENT_ATTORNEY_POSTAL_CODE,JOB_TITLE,NBR_WORKERS_CERTIFIED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,ALIEN_WORK_CITY,ALIEN_WORK_STATE,ORGANIZATION_FLAG
5054,C-09057-18323,2009-03-31 15:33:44,2009-02-26 00:00:00,Certified - Full,2009-04-15 00:00:00,2009-10-15 00:00:00,2009-04-15 00:00:00,2009-10-15 00:00:00,"FANN FARMS, INC.",1379 TYNDALL BRIDGE ROAD,,SALEMBURG,NC,28385,"AGWORKS, INC. - DANIEL W. BREMER",408 WEST MARION AVENUE,PO BOX 580,LAKE PARK,GA,31636,"FARMWORKERS & LABORERS, CROP, NURSERY, & GREENHOUS",40.0,7.25,HR,SALEMBURG,NC,S
5055,C-09065-18526,2009-03-31 15:40:29,2009-03-06 00:00:00,Certified - Full,2009-04-20 00:00:00,2009-11-30 00:00:00,2009-04-20 00:00:00,2009-11-30 00:00:00,WINDING BROOK TURF FARM,240 GRISWOLD ROAD,,WETHERSFIELD,CT,06109,JOSEPH ERIC YOUNG,7 MAIN ST.,,GOFFSTOWN,NH,03045,"FARMWORKER, MECHANIC, CROP",1.0,10.05,HR,WETHERSFIELD,CT,S
5056,C-09049-18014,2009-03-31 15:43:05,2009-02-18 00:00:00,Certified - Full,2009-04-05 00:00:00,2009-12-15 00:00:00,2009-04-05 00:00:00,2009-12-15 00:00:00,J.G. LEPRINO,4041 LAKOTA ROAD,,INDIAN HILLS,CO,80454,JEFF D. JOSEPH,12203 EAST 2ND AVENUE,,AURORA,CO,80011,GENERAL FARMWORKER,5.0,10.25,HR,INDIAN HILLS,CO,S
5057,C-08353-16262,2009-03-31 15:48:23,2008-12-31 00:00:00,Certified - Full,2009-04-01 00:00:00,2009-12-31 00:00:00,2009-04-01 00:00:00,2009-12-31 00:00:00,NELDELL FARMS LLC,W14297 BROADWAY ROAD,,WISCONSIN DELLS,WI,53965,CHRISTINA LAU,"177 BOVET ROAD, SUITE 600",,SAN MATEO,CA,94402,GRAIN FARMWORKER I,1.0,10.01,HR,WISCONSIN DELLS,WI,S
5058,C-09015-17143,2009-03-31 16:30:03,2009-01-15 00:00:00,Denied,2009-01-20 00:00:00,2009-06-20 00:00:00,,,LICANIES SAINUS MARIE CORP.,9901 SANTOS DR.,,MIAMI,FL,33189,,,,,,,"FARMWORKER, DIVERSIFIED CROPS II",,8.82,HR,MIAMI,FL,S
5059,C-09063-18462,2009-03-31 16:49:40,2009-03-04 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,JOEL COOK,4609 RAPIDS ROAD,,FRANKLIN,KY,42134,AGRICULTURE WORKFORCE MANAGEMENT ASSOCIATION C/O D,620 SOUTH BROADWAY,,LEXINGTON,KY,40508,"FARM WORKERS AND LABORERS, CROP, NURSERY GREENHOUS",6.0,7.4,HR,FRANKLIN,KY,S
5060,C-09062-18441,2009-03-31 16:55:12,2009-03-03 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,MIKE COLEMAN,2201 WASH GUMM ROAD,,ADAIRVILLE,KY,42202,RAY WILCOXSON,424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",15.0,7.4,HR,ADAIRVILLE,KY,S
5061,C-09064-18507,2009-03-31 16:59:29,2009-03-05 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-20 00:00:00,2009-05-01 00:00:00,2009-12-20 00:00:00,CLARK FARMS,106 CLARK HOUK ROAD,,GREENSBURG,KY,42743,"RAY WILCOXSON, INC",424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",15.0,7.4,HR,GREENSBURG,KY,S
5062,C-09049-18001,2009-03-31 17:24:34,2009-02-17 00:00:00,Withdrawn,2009-04-03 00:00:00,2009-11-01 00:00:00,,,"NEUFELD FARMS HARVESTING, INC",3276 FAS 438,,LARSLAN,MT,59244,ELAINE FAYE FLAMING,102 E. BROADWAY,,FAIRVIEW,OK,73737,FARM LABOR,,8.74,HR,LARSLAN,MT,S
5063,C-09075-18733,2009-03-31 17:30:16,2009-03-16 00:00:00,Certified - Full,2009-04-30 00:00:00,2009-11-15 00:00:00,2009-04-30 00:00:00,2009-11-15 00:00:00,WIGGINS FARMS,733 RICHLANDS RD.,,TRENTON,NC,28585,"ELIZABETH D. WHITLEY MAS LABOR H2A, LLC",650 FRONT STREET,P.O. BOX 507,LOVINGSTON,VA,22949,"FARMWORKERS AND LABORERS, CROPS",10.0,7.5,HR,TRENTON,NC,S
5064,C-09058-18378,2009-03-31 17:37:27,2009-02-27 00:00:00,Certified - Full,2009-04-15 00:00:00,2009-12-12 00:00:00,2009-04-15 00:00:00,2009-12-12 00:00:00,"BLUFF GARDENS, INC.",721 WEST LAKE RD.,P.O. BOX 199,HARBOR SPRINGS,MI,49740,JOSEPH ERIC  YOUNG,7 MAIN ST.,,GOFFSTOWN,NH,03045,"FARMWORKER AND LABORER, CROP",4.0,10.26,HR,HARBOR SPRINGS,MI,S
5065,C-09072-18681,2009-03-31 17:49:53,2009-03-13 00:00:00,Certified - Full,2009-04-29 00:00:00,2010-01-10 00:00:00,2009-04-29 00:00:00,2010-01-10 00:00:00,COWLES FARMS,383 TUCKERTOWN ROAD,,OAKLAND,KY,42159,AGRICULTURE WORKFORCE MANAGEMENT ASSOCIATION C/O D,620 SOUTH BROADWAY,,LEXINGTON,KY,40508,"FARM WORKER AND LABORERS, CROP, NURSERY & GREENHOU",6.0,7.25,HR,BOWLING GREEN,KY,S
5066,C-09070-18617,2009-03-31 17:53:30,2009-03-11 00:00:00,Certified - Full,2009-04-30 00:00:00,2009-10-15 00:00:00,2009-04-30 00:00:00,2009-10-15 00:00:00,LANDRY POCHE FARMS,29955 RICHARDSON DRIVE,,HOLDEN,LA,70744,LINDA D. WHITE,20791 E. RAILROAD AVE.,,LIVINGSTON,LA,70754,"FARM WORKER, DIVERSIFIED CROPS",3.0,7.25,HR,HOLDEN,LA,S
5067,C-09058-18372,2009-04-01 08:10:47,2009-02-27 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-15 00:00:00,2009-05-01 00:00:00,2009-12-15 00:00:00,"J & C FARMS, CHRIS CLARK",2256 WINGO RD.,,WINGO,KY,42088,MELISSA A. GREEN,3612 WEST FORK RD.,,MURRAY,KY,42071,"FARMWORKERS AND LABORERS, CROP",12.0,7.25,HR,WINGO,KY,S
5068,C-09071-18667,2009-04-01 08:15:20,2009-03-12 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,WIGGINS FARMS,12990 ST. RT. 97,,FARMINGTON,KY,42040,"KY. FARMERS AID, INC/MELISSA A. GREEN",3612 WEST FORK RD,,MURRAY,KY,42071,"FARMWORKERS AND LABORERS, CROP",15.0,7.25,HR,FARMINGTON,KY,A
5069,C-09071-18667,2009-04-01 08:15:20,2009-03-12 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,KERRY WIGGINS,1240 SWAN RD.,,SEDALIA,KY,42079,"KY. FARMERS AID, INC/MELISSA A. GREEN",3612 WEST FORK RD,,MURRAY,KY,42071,"FARMWORKERS AND LABORERS, CROP",0.0,7.25,HR,SEDALIA,KY,
5070,C-09064-18503,2009-04-01 08:53:36,2009-03-05 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-20 00:00:00,2009-05-01 00:00:00,2009-12-20 00:00:00,JON JUDD,1782 LILETOWN RD.,,GREENSBURG,KY,42743,"RAY WILCOXSON, INC",424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",10.0,7.4,HR,GREENSBURG,KY,S
5071,C-09070-18631,2009-04-01 09:28:59,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-01 00:00:00,2009-05-01 00:00:00,2009-12-01 00:00:00,BF & G ASSOCIATION,291 BUTTERWORTH RD.,,MURRAY,KY,42071,MELISSA A GREEN,3612 WEST FORK RD.,,MURRAY,KY,42071,"FARMWORKER, LABORER",10.0,7.25,HR,MURRAY,KY,J
5072,C-09070-18631,2009-04-01 09:28:59,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-01 00:00:00,2009-05-01 00:00:00,2009-12-01 00:00:00,JOEY BUTTERWORTH,ST. RT. 94 WEST,,MURRAY,KY,42071,MELISSA A GREEN,3612 WEST FORK RD.,,MURRAY,KY,42071,"FARMWORKER, LABORER",0.0,7.25,HR,MURRAY,KY,
5073,C-09070-18631,2009-04-01 09:28:59,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-01 00:00:00,2009-05-01 00:00:00,2009-12-01 00:00:00,TIM FALWELL,1867 KIRKSEY RD.,,MURRAY,KY,42071,MELISSA A GREEN,3612 WEST FORK RD.,,MURRAY,KY,42071,"FARMWORKER, LABORER",0.0,7.25,HR,MURRAY,KY,
5074,C-09070-18626,2009-04-01 09:34:18,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-02-01 00:00:00,2009-05-01 00:00:00,2010-02-01 00:00:00,WILLIAM HENDERSON,6188 CORINTH RD.,,ADAIRVILLE,KY,42202,"MELISSA A. GREEN / KY. FARMERS AID, INC",3612 WEST FORK RD.,,MURRAY,KY,42071,"FARM WORKER, LABORER",2.0,7.4,HR,ADAIRVILLE,KY,S
5075,C-09070-18629,2009-04-01 09:36:00,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-20 00:00:00,2009-05-01 00:00:00,2009-12-20 00:00:00,"G & G FARMS, LLC, KELVIN GREENFIELD",455 BUTLER RD,,ELKTON,KY,42220,"MELISSA A. GREEN / KY. FARMERS AID, INC.",3612 WEST FORK RD.,,MURRAY,KY,42071,"FARM WORKER, LABORER",7.0,7.25,HR,ELKTON,KY,S
5076,C-09058-18365,2009-04-01 09:40:20,2009-02-27 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-20 00:00:00,2009-05-01 00:00:00,2009-12-20 00:00:00,DAVID CLARK FARMS,793 STUBBLEFIELD RD.,,WINGO,KY,42088,MELISSA A. GREEN,3612 WEST FORK RD.,,MURRAY,KY,42071,"FARMWORKER, LABORER",24.0,7.25,HR,WINGO,KY,S
5077,C-09065-18542,2009-04-01 09:44:19,2009-03-06 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-12-20 00:00:00,2009-05-01 00:00:00,2009-12-20 00:00:00,DAVID SEAY,589 ST. RT. 1382,,SEDALIA,KY,42079,MELISSA A. GREEN,3612 WEST FORK RD,,MURRAY,KY,42071,FARM WORKER LABORER,8.0,7.25,HR,SEDALIA,KY,S
5078,C-09071-18664,2009-04-01 09:58:12,2009-03-12 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,MELVIN STEWART,912 MT. STERLING RD.,,PARIS,KY,40361,MELISSA A. GREEN,3612 WEST FORK RD,,MURRAY,KY,42071,FARM WORKER LABORER,3.0,7.7,HR,PARIS,KY,S
5079,C-09071-18653,2009-04-01 10:04:53,2009-03-12 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-02-28 00:00:00,2009-05-01 00:00:00,2010-02-28 00:00:00,JONATHAN BELLAMY,3312 MILLSTOWN,,PARK CITY,KY,42160,"RAY WILCOXSON, INC / RAY WILCOXSON",424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",10.0,7.4,HR,PARK CITY,KY,S
5080,C-09070-18641,2009-04-01 10:08:04,2009-03-11 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,JAMES KILGORE,1276 JENKINS ROAD,,UPTON,KY,42784,"RAY WILCOXSON, INC / RAY WILCOXSON",424 NEW STREET,,HORSE CAVE,KY,42749-1804,"FARMWORKERS AND  LABORERS, CROP NURSERY AND GREENH",2.0,7.4,HR,UPTON,KY,S
5081,C-09076-18782,2009-04-01 10:22:21,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-02-15 00:00:00,2009-05-01 00:00:00,2010-02-15 00:00:00,VERSTRAETEN & LONGORIA HARVESTING,8502 PEARSALL RD,,SAN ANTONIO,TX,78252,ELAINE FAYE FLAMING,102 E. BROADWAY,,FAIRVIEW,OK,73737,FARM LABOR,15.0,9.02,HR,SAN ANTONIO,TX,S
5082,C-09048-17958,2009-04-01 10:24:22,2009-02-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-04-30 00:00:00,2009-05-01 00:00:00,2010-04-30 00:00:00,EGERIA LIVESTOCK,"FEDEX: C/O KANDY KROPINAK,",640 BARBARA LANE,CRAIG,CO,81625,,,,,,,SHEEPHERDER,3.0,750.0,MTH,DIXON,WY,S
5083,C-09075-18747,2009-04-01 10:24:25,2009-03-16 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-01 00:00:00,2009-05-01 00:00:00,2009-11-01 00:00:00,"H.F. BROWN, INC.",60 RAINBOW RD.,,WINDSOR,CT,06095,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARMWORKER AND LABORER, CROP",10.0,10.56,HR,WINDSOR,CT,S
5084,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,APPLECREST FARM ORCHARDS LLC,133 EXETER RD.,,HAMPTON FALLS,NH,03844,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",31.0,10.0,HR,HAMPTON FALLS,NH,M
5085,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,J & F FARMS  INC.,120 CHESTER RD.,,DERRY,NH,03038,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",6.0,10.0,HR,DERRY,NH,
5086,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,GOLD STAR TREE & TURF FARM LLC,250 WEST RD,,CANTERBURY,NH,03224,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",3.0,10.0,HR,CANTERBURY,NH,
5087,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,EDGEWATER FARM LLC,99 RIVER RD.,,PLAINFIELD,NH,03781,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",2.0,10.0,HR,PLAINFIELD,NH,
5088,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,HEMINGWAY FARMS,1815 CLAREMONT RD,,CHARLESTOWN,NH,03603,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",2.0,10.0,HR,CHARLESTOWN,NH,
5089,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,KIMBALL FRUIT FARM,15 WORCESTER RD.,,HOLLIS,NH,03049,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",2.0,10.0,HR,HOLLIS,NH,
5090,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,LULL FARM LLC,65 BROAD DT.,,HOLLIS,NH,03049,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",2.0,10.0,HR,HOLLIS,NH,
5091,C-09076-18772,2009-04-01 10:27:34,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-28 00:00:00,2009-05-01 00:00:00,2009-11-28 00:00:00,PEACHBLOW FARM,229 STRAWBERRU ROW,,CHARLESTOWN,NH,03603,JOSEPH ERIC YOUNG,NEW ENGLAND APPLE COUNCIL INC.,7 MAIN ST.,GOFFSTOWN,NH,03045,"FARM WORKER, LABORER",2.0,10.0,HR,CHARLESTOWN,NH,
5092,C-09014-17054,2009-04-01 10:46:20,2009-01-14 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-09-15 00:00:00,2009-05-01 00:00:00,2009-09-15 00:00:00,DANIEL CASSENS (BIG SKY RANCH LLP),653 CAMP 3 LN.,,CORVALLIS,MT,59828,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,,HEYBURN,ID,83336,"IRRIGATOR, SPRINKLING SYSTEM",1.0,8.74,HR,CORVALLIS,MT,S
5093,C-09076-18790,2009-04-01 11:00:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-10-15 00:00:00,2009-05-01 00:00:00,2009-10-15 00:00:00,MIKE FUNKHOUSER,PO BOX 16,205 ALTURAS EAST,FAIRFIELD,ID,83327,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARM WORKER AND LABORERS, CROP, NURSERY & GREENHOU",5.0,7.25,HR,FAIRFIELD,ID,M
5094,C-09076-18790,2009-04-01 11:00:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-10-15 00:00:00,2009-05-01 00:00:00,2009-10-15 00:00:00,C. LADD HOLMQUIST (C. HOLMQUIST),1534 W. 81 N,,IDAHO FALLS,ID,83402,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARM WORKER AND LABORERS, CROP, NURSERY & GREENHOU",2.0,7.25,HR,FAIRFIELD,ID,
5095,C-09076-18790,2009-04-01 11:00:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-10-15 00:00:00,2009-05-01 00:00:00,2009-10-15 00:00:00,"MARY MERINO (MOOSE CREEK CATTLE CO., LLC)",PO BOX 113,,DIVIDE,MT,59727,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARM WORKER AND LABORERS, CROP, NURSERY & GREENHOU",1.0,7.25,HR,FAIRFIELD,ID,
5096,C-09075-18732,2009-04-01 11:00:22,2009-03-16 00:00:00,Certified - Full,2009-04-30 00:00:00,2009-10-25 00:00:00,2009-04-30 00:00:00,2009-10-25 00:00:00,NORMA NORRIS D/B/A NORRIS BERRY FARM,686 DAVIS ROAD,,HINESBURG,VT,05461,,,,,,,FARM WORKERS AND LABORERS CROPS,2.0,9.54,HR,HINESBURG,VT,S
5097,C-09016-17173,2009-04-01 11:09:20,2009-01-16 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-10-15 00:00:00,2009-05-01 00:00:00,2009-10-15 00:00:00,DONALD JOHNSON,7400 HIGHWAY 41 NORTH,,DILLON,MT,59725,SNAKE RIVER FARMERS' ASSOCIATION,P.O. BOX 807,,HEYBURN,ID,83336,"FARMWORKER, GENERAL I",2.0,8.74,HR,DILLON,MT,S
5098,C-09070-18642,2009-04-01 11:15:35,2009-03-11 00:00:00,Certified - Partial,2009-05-01 00:00:00,2009-12-31 00:00:00,2009-05-01 00:00:00,2009-12-31 00:00:00,"M E & M FARMS, THOMAS MURDOCK",198 J W WILLIAMS RD,,MURRAY,KY,42071,"MELISSA A. GREEN / KY. FARMERS AID, INC.",3612 WEST FORK RD.,,MURRAY,KY,42071,"FARM WORKER, LABORER",9.0,7.25,HR,MURRAY,KY,J
5099,C-09070-18642,2009-04-01 11:15:35,2009-03-11 00:00:00,Certified - Partial,2009-05-01 00:00:00,2009-12-31 00:00:00,2009-05-01 00:00:00,2009-12-31 00:00:00,BRAD MILLER,1744 BROWNS GROVE RD.,,MURRAY,KY,42071,"MELISSA A. GREEN / KY. FARMERS AID, INC.",3612 WEST FORK RD.,,MURRAY,KY,42071,"FARM WORKER, LABORER",3.0,7.25,HR,MURRAY,KY,
5100,C-09070-18642,2009-04-01 11:15:35,2009-03-11 00:00:00,Certified - Partial,2009-05-01 00:00:00,2009-12-31 00:00:00,2009-05-01 00:00:00,2009-12-31 00:00:00,STEVE ERNERSTBURGER,665 SWAN RD,,MURRAY,KY,42071,"MELISSA A. GREEN / KY. FARMERS AID, INC.",3612 WEST FORK RD.,,MURRAY,KY,42071,"FARM WORKER, LABORER",3.0,7.25,HR,MURRAY,KY,
5101,C-09069-18610,2009-04-01 11:20:01,2009-03-10 00:00:00,Certified - Full,2009-04-25 00:00:00,2009-12-25 00:00:00,2009-04-25 00:00:00,2009-12-25 00:00:00,STEPHENS PARTNERSHIP,100 STEPHENS PLACE,,HELENA,AR,72342,ELAINE FAYE FLAMING,102 E. BROADWAY,,FAIRVIEW,OK,73737,FARMWORKER,2.0,8.41,HR,HELENA,AR,S
5102,C-09051-18113,2009-04-01 11:33:43,2009-02-20 00:00:00,Certified - Full,2009-04-08 00:00:00,2010-02-01 00:00:00,2009-04-08 00:00:00,2010-02-01 00:00:00,DAVID W. STROOPE HONEY CO.,18866 CREEK VIEW ROAD,,SANGER,TX,76266,ELAINE FAYE FLAMING,AGRI PLACEMENTS INTERNATIONAL,102 E. BROADWAY,FAIRVIEW,OK,73737,"FARMWORKERS, FARM AND RANCH ANIMALS",3.0,9.02,HR,SANGER,TX,S
5103,C-09068-18585,2009-04-01 11:37:56,2009-03-09 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-01-15 00:00:00,2009-05-01 00:00:00,2010-01-15 00:00:00,STEVE  L. CROUCH FARM (FORMERLY) D/B/A H & C FARMS,5743 STATE ROUTE 1124,,FARMINGTON,KY,42040,,,,,,,"FARMWORKERS AND LABORERS, CROP",8.0,7.25,HR,FARMINGTON,KY,S
5104,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,"CHAD NEIBAUR ( GEM VALLEY FARMS, INC)",1550 CENTRAL RD.,,BANCROFT,ID,83217,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",12.0,7.25,HR,BANCROFT,ID,M
5105,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,JOSEPH OLER (OLER FARMS),505 SUGAR AVE,,SHELLEY,ID,83274,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",4.0,7.25,HR,SHELLEY,ID,
5106,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,REED/ WILL RICKS (R I C FARMS),HC 63 BOX 2138  (64 RICKS RD.),,MONTEVIEW,ID,83435,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",2.0,7.25,HR,MONTEVIEW,ID,
5107,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,DANA RASMUSSEN ( FELLOWSHIP FARMS INC.),600 N. 445 W.,,PAUL,ID,83347,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",1.0,7.25,HR,PAUL,ID,
5108,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,GARY BALL ( GARY BALL INC.),368 E. 3RD SOUTH,,REXBURG,ID,83440,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",1.0,7.25,HR,REXBURG,ID,
5109,C-09076-18779,2009-04-01 11:54:12,2009-03-17 00:00:00,Certified - Full,2009-05-01 00:00:00,2009-11-15 00:00:00,2009-05-01 00:00:00,2009-11-15 00:00:00,RICK CLINE ( R BAR N RANCH),236 GREENHOUSE RD.,,DEER LODGE,MT,59722,MICHAELENE ROWE,SNAKE RIVER FARMERS ASSOCIATION,406 WEST 400 SOUTH,HEYBURN,ID,83336,"FARMWORKERS AND LABORERS, CROP",1.0,7.25,HR,DEER LODGE,MT,
5110,C-09020-17327,2009-04-01 12:16:30,2009-01-20 00:00:00,Certified - Full,2009-04-20 00:00:00,2009-12-01 00:00:00,2009-04-20 00:00:00,2009-12-01 00:00:00,RM COOK FARM,32041,,HARRISBURG,OR,97446,LESLI DOWNS,4309 SUMMIT CT.,,SAND SPRINGS,OK,74063,"FARMWORKER, GENERAL I",3.0,11.69,HR,HARRISBURG,OR,S
5111,C-09065-18553,2009-04-01 12:18:53,2009-03-06 00:00:00,Certified - Full,2009-05-01 00:00:00,2010-03-01 00:00:00,2009-05-01 00:00:00,2010-03-01 00:00:00,"RTC INC, LEE ROBEY",2169 SCHOCHOH RD,,ADAIRVILLE,KY,42202,"KY. FARMERS AID, INC/MELISSA A. GREEN",3612 WEST FORK RD,,MURRAY,KY,42071,"FARMWORKER, LABORER",77.0,7.4,HR,ADAIRVILLE,KY,S
